//2目标+新拥挤-all
	0.072875	0.09375	300	300	
	0.073875	0.09375	300	300	
	0.074875	0.09375	300	300	
	0.07625	0.09375	300	300	
	0.077375	0.09375	300	300	
	0.077875	0.09375	300	300	
	0.078125	0.09375	300	300	
	0.079375	0.09375	300	300	
	0.081625	0.09375	300	300	
	0.08325	0.09375	300	300	
	0.084125	0.09375	300	300	
	0.085625	0.09375	300	300	
	0.086625	0.1	300	300	
	0.0888751	0.1	300	300	
	0.0905	0.1	300	300	
	0.091625	0.1	300	300	
	0.09375	0.1	300	300	
	0.095625	0.10625	300	300	
	0.096	0.10625	300	300	
	0.096875	0.10625	300	300	
	0.098125	0.10625	300	300	
	0.099125	0.10625	300	300	
	0.10075	0.10625	300	300	
	0.101	0.10625	300	300	
	0.101375	0.10625	300	300	
	0.102	0.1125	300	300	
	0.10225	0.1125	300	300	
	0.103375	0.1125	300	300	
	0.10425	0.1125	300	300	
	0.1055	0.11875	300	300	
	0.106625	0.11875	300	300	
	0.107875	0.11875	300	300	
	0.108625	0.11875	300	300	
	0.10925	0.11875	300	300	
	0.11	0.11875	300	300	
	0.111875	0.11875	300	300	
	0.114	0.125	300	300	
	0.115	0.125	300	300	
	0.115375	0.125	300	300	
	0.116375	0.125	300	300	
	0.11825	0.125	300	300	

	0.448074	0.151852	300	300	
	0.328311	0.151852	300	300	
	0.277778	0.139259	300	300	
	0.237185	0.139259	300	300	
	0.224756	0.0925926	300	300	
	0.209793	0.0925926	300	300	
	0.195407	0.0925926	300	300	
	0.176622	0.0911111	300	300	
	0.159437	0.08	300	300	
	0.145807	0.08	300	300	
	0.131482	0.0733333	300	300	
	0.126133	0.0733333	300	300	
	0.117511	0.0318519	300	300	
	0.111526	0.0318519	300	300	
	0.104889	0.0318519	300	300	
	0.0981185	0.00074074	300	300	
	0.083837	0.0207407	300	300	
	0.0760296	0.0207407	300	300	
	0.0660444	0.0466667	300	300	
	0.0518518	0.0533333	300	300	
	0.0334519	0.0533333	300	300	
	0.00579259	0.0666667	300	300	
	0.0106222	0.0666667	300	300	
	0.0264445	0.0733333	300	300	
	0.0415704	0.0733333	300	300	
	0.0552889	0.08	300	300	
	0.0601333	0.08	300	300	
	0.0605333	0.08	300	300	
	0.0621333	0.08	300	300	
	0.0638666	0.08	300	300	
	0.0650667	0.08	300	300	
	0.0662667	0.08	300	300	
	0.0676	0.08	300	300	
	0.0692	0.08	300	300	
	0.0702666	0.0933333	300	300	
	0.0710666	0.0933333	300	300	
	0.0717333	0.0933333	300	300	
	0.0721333	0.0933333	300	300	
	0.0733333	0.0933333	300	300	
	0.0742666	0.0933333	300	300	
	0.0761333	0.0933333	300	300	
	0.0762666	0.0933333	300	300	
	0.0765333	0.0933333	300	300	
	0.0774666	0.0933333	300	300	
	0.0785333	0.0933333	300	300	
	0.0790666	0.0933333	300	300	
	0.0796	0.0933333	300	300	
	0.0806666	0.0933333	300	300	
	0.0814666	0.0933333	300	300	
	0.0814666	0.0933333	300	300	
	0.082	0.0933333	300	300	
	0.0824	0.0933333	300	300	
	0.0825333	0.0933333	300	300	
	0.0830666	0.0933333	300	300	
	0.0832	0.0933333	300	300	
	0.0838666	0.0933333	300	300	
	0.0845333	0.0933333	300	300	
	0.0854666	0.0933333	300	300	
	0.0858666	0.0933333	300	300	
	0.0874666	0.1	300	300	
	0.0893333	0.1	300	300	
	0.0901333	0.1	300	300	
	0.0906666	0.1	300	300	
	0.0909333	0.1	300	300	
	0.0921333	0.1	300	300	
	0.0930666	0.1	300	300	
	0.0946666	0.106667	300	300	
	0.0952	0.106667	300	300	
	0.096	0.106667	300	300	
	0.0965333	0.106667	300	300	
	0.0973333	0.106667	300	300	
	0.0977333	0.106667	300	300	
	0.0986666	0.113333	300	300	
	0.0993333	0.113333	300	300	
	0.100533	0.113333	300	300	
	0.1012	0.113333	300	300	
	0.101867	0.113333	300	300	
	0.102933	0.113333	300	300	
	0.1032	0.113333	300	300	
	0.104	0.113333	300	300	
	0.105067	0.113333	300	300	
	0.106	0.113333	300	300	
	0.1068	0.113333	300	300	
	0.108267	0.113333	300	300	
	0.108533	0.113333	300	300	
	0.108933	0.12	300	300	
	0.109467	0.12	300	300	
	0.110133	0.12	300	300	
	0.1108	0.12	300	300	
	0.112	0.12	300	300	
	0.112667	0.12	300	300	
	0.113867	0.12	300	300	
	0.114533	0.12	300	300	
	0.114667	0.12	300	300	
	0.114933	0.12	300	300	
	0.115333	0.12	300	300	
	0.116533	0.12	300	300	
	0.117733	0.12	300	300	
	0.118933	0.126667	300	300	
	0.12	0.126667	300	300	
	0.120267	0.126667	300	300	

	0.589037	0.34058	300	300	
	0.496683	0.34058	300	300	
	0.446789	0.262158	300	300	
	0.408966	0.262158	300	300	
	0.381201	0.262158	300	300	
	0.370834	0.26087	300	300	
	0.356299	0.26087	300	300	
	0.348689	0.26087	300	300	
	0.344805	0.25153	300	300	
	0.31877	0.210145	300	300	
	0.301179	0.210145	300	300	
	0.289266	0.210145	300	300	
	0.281256	0.210145	300	300	
	0.267462	0.192271	300	300	
	0.257858	0.15475	300	300	
	0.253195	0.138969	300	300	
	0.241037	0.138969	300	300	
	0.221617	0.0797101	300	300	
	0.214644	0.0797101	300	300	
	0.200776	0.0797101	300	300	
	0.195981	0.0797101	300	300	
	0.182035	0.0797101	300	300	
	0.168448	0.0797101	300	300	
	0.154386	0.0605475	300	300	
	0.132902	0.0243156	300	300	
	0.128699	0.0243156	300	300	
	0.116905	0.0243156	300	300	
	0.10552	0.0243156	300	300	
	0.0988631	0.0243156	300	300	
	0.0890628	0.0276973	300	300	
	0.0814622	0.04219	300	300	
	0.0806409	0.04219	300	300	
	0.0799807	0.04219	300	300	
	0.0704283	0.04219	300	300	
	0.0634106	0.04219	300	300	
	0.056773	0.04219	300	300	
	0.0521675	0.04219	300	300	
	0.0439002	0.04219	300	300	
	0.0406087	0.04219	300	300	
	0.0329436	0.0487923	300	300	
	0.0258325	0.0784219	300	300	
	0.0225121	0.0784219	300	300	
	0.0214718	0.0784219	300	300	
	0.0110403	0.115942	300	300	
	0.0027665	0.115942	300	300	
	0.00558455	0.123188	300	300	
	0.0170693	0.123188	300	300	
	0.027211	0.130435	300	300	
	0.043752	0.130435	300	300	
	0.0650338	0.130435	300	300	
	0.0841417	0.130435	300	300	
	0.10209	0.130435	300	300	
	0.117536	0.130435	300	300	
	0.121594	0.137681	300	300	
	0.126232	0.137681	300	300	
	0.128116	0.137681	300	300	
	0.131159	0.144928	300	300	
	0.133478	0.144928	300	300	
	0.135217	0.144928	300	300	
	0.137101	0.144928	300	300	
	0.138551	0.144928	300	300	
	0.13913	0.144928	300	300	
	0.14	0.144928	300	300	
	0.14058	0.144928	300	300	
	0.141884	0.152174	300	300	
	0.143768	0.152174	300	300	
	0.145362	0.152174	300	300	
	0.145507	0.152174	300	300	
	0.145652	0.152174	300	300	
	0.146087	0.15942	300	300	
	0.146956	0.15942	300	300	
	0.147681	0.15942	300	300	
	0.148551	0.15942	300	300	
	0.14913	0.15942	300	300	
	0.151015	0.15942	300	300	
	0.153333	0.15942	300	300	
	0.153913	0.15942	300	300	
	0.154638	0.15942	300	300	
	0.155073	0.15942	300	300	
	0.155942	0.15942	300	300	
	0.157246	0.15942	300	300	
	0.159131	0.166667	300	300	
	0.159565	0.166667	300	300	
	0.159565	0.166667	300	300	
	0.159565	0.166667	300	300	
	0.159855	0.166667	300	300	
	0.16	0.166667	300	300	
	0.16029	0.173913	300	300	
	0.160725	0.173913	300	300	
	0.161449	0.173913	300	300	
	0.162319	0.173913	300	300	
	0.162754	0.173913	300	300	
	0.163768	0.173913	300	300	
	0.165507	0.173913	300	300	
	0.167391	0.173913	300	300	
	0.167971	0.173913	300	300	
	0.168406	0.173913	300	300	
	0.168841	0.173913	300	300	
	0.17	0.173913	300	300	
	0.171594	0.173913	300	300	
	0.173188	0.173913	300	300	

	0.552474	0.195852	300	300	
	0.469315	0.195852	300	300	
	0.423923	0.195852	300	300	
	0.390047	0.195852	300	300	
	0.375043	0.195852	300	300	
	0.357479	0.195852	300	300	
	0.34539	0.195852	300	300	
	0.339007	0.195852	300	300	
	0.329932	0.195852	300	300	
	0.309369	0.195852	300	300	
	0.29808	0.195852	300	300	
	0.290418	0.195852	300	300	
	0.283638	0.195852	300	300	
	0.271627	0.141185	300	300	
	0.259766	0.141185	300	300	
	0.251929	0.141185	300	300	
	0.245914	0.141185	300	300	
	0.238782	0.0739259	300	300	
	0.228699	0.0739259	300	300	
	0.217034	0.0522963	300	300	
	0.213188	0.0522963	300	300	
	0.203825	0.0522963	300	300	
	0.195313	0.0522963	300	300	
	0.189484	0.0522963	300	300	
	0.183517	0.0522963	300	300	
	0.173081	0.0522963	300	300	
	0.16744	0.0522963	300	300	
	0.157135	0.0522963	300	300	
	0.143387	0.0226667	300	300	
	0.138127	0.0226667	300	300	
	0.130527	0.0226667	300	300	
	0.121985	0.0226667	300	300	
	0.117292	0.0226667	300	300	
	0.112163	0.0226667	300	300	
	0.104201	0.0226667	300	300	
	0.0956889	0.0226667	300	300	
	0.0911437	0.0226667	300	300	
	0.0863704	0.0226667	300	300	
	0.0780741	0.0334815	300	300	
	0.0720504	0.0334815	300	300	
	0.0695852	0.0334815	300	300	
	0.06728	0.0334815	300	300	
	0.0636267	0.0334815	300	300	
	0.0619259	0.0334815	300	300	
	0.059283	0.0334815	300	300	
	0.0564296	0.0334815	300	300	
	0.0536415	0.0334815	300	300	
	0.0478341	0.0334815	300	300	
	0.04568	0.0334815	300	300	
	0.0433541	0.0334815	300	300	
	0.0431911	0.0334815	300	300	
	0.0381007	0.0687407	300	300	
	0.0359081	0.0687407	300	300	
	0.0313541	0.0687407	300	300	
	0.027283	0.0927407	300	300	
	0.0248889	0.0927407	300	300	
	0.0195348	0.0927407	300	300	
	0.0166163	0.0927407	300	300	
	0.0122252	0.0927407	300	300	
	0.00792889	0.0927407	300	300	
	0.00120296	0.0927407	300	300	
	0.00649778	0.128	300	300	
	0.0182785	0.128	300	300	
	0.0311318	0.144	300	300	
	0.0481067	0.144	300	300	
	0.0645986	0.144	300	300	
	0.0843793	0.152	300	300	
	0.101049	0.152	300	300	
	0.118649	0.152	300	300	
	0.129031	0.152	300	300	
	0.13584	0.152	300	300	
	0.13872	0.152	300	300	
	0.14048	0.152	300	300	
	0.14208	0.152	300	300	
	0.144	0.168	300	300	
	0.1456	0.168	300	300	
	0.14752	0.168	300	300	
	0.1488	0.168	300	300	
	0.14976	0.168	300	300	
	0.15072	0.168	300	300	
	0.15184	0.168	300	300	
	0.15184	0.168	300	300	
	0.15344	0.168	300	300	
	0.15392	0.168	300	300	
	0.15456	0.168	300	300	
	0.15456	0.168	300	300	
	0.15504	0.168	300	300	
	0.15536	0.168	300	300	
	0.15584	0.168	300	300	
	0.15632	0.168	300	300	
	0.1576	0.168	300	300	
	0.15808	0.168	300	300	
	0.15936	0.168	300	300	
	0.16032	0.168	300	300	
	0.16032	0.168	300	300	
	0.16032	0.168	300	300	
	0.16032	0.168	300	300	
	0.16064	0.176	300	300	
	0.16064	0.176	300	300	
	0.16096	0.176	300	300	
	0.16112	0.176	300	300	


start:
	0.523361	0.104167	300	300	
	0.418278	0.104167	300	300	
	0.339926	0.0916667	300	300	
	0.27888	0.0916667	300	300	
	0.243139	0.0916667	300	300	
	0.199889	0.0916667	300	300	
	0.161125	0.0916667	300	300	
	0.129824	0.0872685	300	300	
	0.122708	0.0791667	300	300	
	0.119903	0.0791667	300	300	
	0.113296	0.0375	300	300	
	0.105292	0.0375	300	300	
	0.093713	0.0375	300	300	
	0.0839445	0.0375	300	300	
	0.0740926	0.0375	300	300	
	0.0522546	0.0375	300	300	
	0.015838	0.04375	300	300	
	0.0178009	0.04375	300	300	
	0.02875	0.04375	300	300	
	0.03275	0.04375	300	300	
	0.034625	0.04375	300	300	
	0.036375	0.04375	300	300	
	0.0385	0.04375	300	300	
	0.039625	0.04375	300	300	
	0.041125	0.05	300	300	
	0.042875	0.05	300	300	
	0.04475	0.05	300	300	
	0.04575	0.0625	300	300	
	0.047	0.0625	300	300	
	0.048125	0.0625	300	300	
	0.04975	0.0625	300	300	
	0.0515	0.06875	300	300	
	0.052125	0.06875	300	300	
	0.05225	0.06875	300	300	
	0.0525	0.06875	300	300	
	0.053	0.06875	300	300	
	0.053625	0.06875	300	300	
	0.0545	0.06875	300	300	
	0.055	0.06875	300	300	
	0.05675	0.06875	300	300	
	0.057625	0.06875	300	300	
	0.057875	0.06875	300	300	
	0.058625	0.075	300	300	
	0.059375	0.075	300	300	
	0.060375	0.075	300	300	
	0.061125	0.075	300	300	
	0.062125	0.075	300	300	
	0.0635	0.075	300	300	
	0.064	0.075	300	300	
	0.06425	0.075	300	300	
	0.064875	0.075	300	300	
	0.06575	0.075	300	300	
	0.065875	0.075	300	300	
	0.0665	0.075	300	300	
	0.06675	0.075	300	300	
	0.067125	0.075	300	300	
	0.068625	0.075	300	300	
	0.069375	0.075	300	300	
	0.0695	0.075	300	300	
	0.069625	0.075	300	300	
	0.069875	0.08125	300	300	
	0.07025	0.08125	300	300	
	0.07025	0.08125	300	300	
	0.070375	0.08125	300	300	
	0.070375	0.08125	300	300	
	0.070625	0.08125	300	300	
	0.071	0.08125	300	300	
	0.07125	0.08125	300	300	
	0.071625	0.08125	300	300	
	0.07225	0.08125	300	300	
	0.07325	0.08125	300	300	
	0.074	0.08125	300	300	
	0.074625	0.08125	300	300	
	0.075875	0.08125	300	300	
	0.07625	0.08125	300	300	
	0.076875	0.0875	300	300	
	0.077375	0.0875	300	300	
	0.077875	0.0875	300	300	
	0.07875	0.0875	300	300	
	0.08	0.0875	300	300	
	0.081375	0.0875	300	300	
	0.0815	0.0875	300	300	
	0.0815	0.0875	300	300	
	0.081625	0.0875	300	300	
	0.081625	0.0875	300	300	
	0.081625	0.0875	300	300	
	0.081625	0.0875	300	300	
	0.081625	0.0875	300	300	
	0.08175	0.0875	300	300	
	0.081875	0.0875	300	300	
	0.082	0.0875	300	300	
	0.082125	0.0875	300	300	
	0.08225	0.0875	300	300	
	0.08225	0.0875	300	300	
	0.08225	0.0875	300	300	
	0.0825	0.0875	300	300	
	0.082625	0.0875	300	300	
	0.082875	0.0875	300	300	
	0.083375	0.0875	300	300	
	0.084	0.0875	300	300	
	0.084375	0.0875	300	300	

	0.510702	0.254902	300	300	
	0.38868	0.133987	300	300	
	0.329508	0.0947712	300	300	
	0.302824	0.0947712	300	300	
	0.256366	0.0947712	300	300	
	0.227473	0.0947712	300	300	
	0.194375	0.0947712	300	300	
	0.158471	0.0727669	300	300	
	0.1342	0.0727669	300	300	
	0.121368	0.00697168	300	300	
	0.110131	0.00697168	300	300	
	0.103399	0.00697168	300	300	
	0.0937298	0.00697168	300	300	
	0.0802396	0.0392157	300	300	
	0.0638213	0.0392157	300	300	
	0.0572636	0.0392157	300	300	
	0.0356166	0.0392157	300	300	
	0.0180915	0.0522876	300	300	
	0.00242266	0.0588235	300	300	
	0.0044183	0.0588235	300	300	
	0.0116601	0.0588235	300	300	
	0.020305	0.0588235	300	300	
	0.032183	0.0588235	300	300	
	0.0376471	0.0588235	300	300	
	0.0403922	0.0588235	300	300	
	0.0427451	0.0588235	300	300	
	0.0458824	0.0653595	300	300	
	0.0469281	0.0653595	300	300	
	0.0483661	0.0653595	300	300	
	0.0504575	0.0653595	300	300	
	0.0518954	0.0653595	300	300	
	0.0529412	0.0653595	300	300	
	0.0551634	0.0653595	300	300	
	0.0556863	0.0653595	300	300	
	0.056732	0.0718954	300	300	
	0.0579085	0.0718954	300	300	
	0.059085	0.0718954	300	300	
	0.0610458	0.0784314	300	300	
	0.062353	0.0784314	300	300	
	0.0643137	0.0784314	300	300	
	0.0661438	0.0784314	300	300	
	0.0669281	0.0784314	300	300	
	0.0686275	0.0784314	300	300	
	0.0696733	0.0784314	300	300	
	0.0712419	0.0784314	300	300	
	0.0726797	0.0784314	300	300	
	0.0746405	0.0915033	300	300	
	0.0756862	0.0915033	300	300	
	0.0773856	0.0915033	300	300	
	0.0793464	0.0980392	300	300	
	0.0798693	0.0980392	300	300	
	0.0803922	0.0980392	300	300	
	0.0818301	0.0980392	300	300	
	0.0828758	0.0980392	300	300	
	0.0840523	0.0980392	300	300	
	0.0860131	0.0980392	300	300	
	0.088366	0.0980392	300	300	
	0.0904575	0.104575	300	300	
	0.0912418	0.104575	300	300	
	0.0928105	0.104575	300	300	
	0.093987	0.104575	300	300	
	0.0945098	0.104575	300	300	
	0.0955556	0.104575	300	300	
	0.0971242	0.104575	300	300	
	0.0985621	0.104575	300	300	
	0.0994771	0.104575	300	300	
	0.0998693	0.104575	300	300	
	0.100131	0.104575	300	300	
	0.100784	0.111111	300	300	
	0.101176	0.111111	300	300	
	0.102091	0.117647	300	300	
	0.102614	0.117647	300	300	
	0.102876	0.117647	300	300	
	0.103137	0.117647	300	300	
	0.104052	0.117647	300	300	
	0.104967	0.117647	300	300	
	0.105229	0.117647	300	300	
	0.10549	0.117647	300	300	
	0.10549	0.117647	300	300	
	0.10549	0.117647	300	300	
	0.105621	0.117647	300	300	
	0.106013	0.117647	300	300	
	0.106405	0.117647	300	300	
	0.107059	0.117647	300	300	
	0.10732	0.117647	300	300	
	0.107843	0.117647	300	300	
	0.10902	0.117647	300	300	
	0.110065	0.117647	300	300	
	0.110719	0.117647	300	300	
	0.112157	0.117647	300	300	
	0.114379	0.117647	300	300	
	0.114902	0.117647	300	300	
	0.115817	0.117647	300	300	
	0.117516	0.117647	300	300	
	0.117647	0.117647	300	300	
	0.117647	0.117647	300	300	
	0.117647	0.117647	300	300	
	0.117647	0.117647	300	300	
	0.117647	0.117647	300	300	
	0.117647	0.117647	300	300	
	0.117778	0.124183	300	300	

	0.639193	0.17827	300	300	
	0.513843	0.131339	300	300	
	0.457633	0.131339	300	300	
	0.393175	0.11036	300	300	
	0.358498	0.11036	300	300	
	0.331125	0.11036	300	300	
	0.303601	0.11036	300	300	
	0.280423	0.11036	300	300	
	0.263039	0.11036	300	300	
	0.233645	0.11036	300	300	
	0.224969	0.11036	300	300	
	0.201949	0.0346024	300	300	
	0.18906	0.0346024	300	300	
	0.178913	0.0346024	300	300	
	0.171934	0.0346024	300	300	
	0.163827	0.0346024	300	300	
	0.158898	0.0346024	300	300	
	0.150617	0.0346024	300	300	
	0.142913	0.0346024	300	300	
	0.137323	0.0346024	300	300	
	0.129765	0.0346024	300	300	
	0.118694	0.0346024	300	300	
	0.116653	0.0346024	300	300	
	0.109648	0.0346024	300	300	
	0.100775	0.0839161	300	300	
	0.0928567	0.0839161	300	300	
	0.0856219	0.0839161	300	300	
	0.0779922	0.0839161	300	300	
	0.0746501	0.0839161	300	300	
	0.0707993	0.0839161	300	300	
	0.0587221	0.0909091	300	300	
	0.0451655	0.104895	300	300	
	0.036359	0.104895	300	300	
	0.0305403	0.104895	300	300	
	0.0179813	0.104895	300	300	
	0.000917386	0.104895	300	300	
	0.0211562	0.104895	300	300	
	0.0348262	0.104895	300	300	
	0.0591225	0.111888	300	300	
	0.0868014	0.118881	300	300	
	0.094965	0.118881	300	300	
	0.0990209	0.118881	300	300	
	0.101958	0.118881	300	300	
	0.104615	0.125874	300	300	
	0.106434	0.125874	300	300	
	0.108671	0.125874	300	300	
	0.110144	0.125874	300	300	
	0.111822	0.132867	300	300	
	0.115178	0.132867	300	300	
	0.116224	0.132867	300	300	
	0.117203	0.132867	300	300	
	0.119441	0.132867	300	300	
	0.12	0.132867	300	300	
	0.122937	0.13986	300	300	
	0.123776	0.13986	300	300	
	0.125315	0.13986	300	300	
	0.126993	0.13986	300	300	
	0.128531	0.13986	300	300	
	0.129371	0.13986	300	300	
	0.12979	0.13986	300	300	
	0.131189	0.13986	300	300	
	0.132308	0.13986	300	300	
	0.134546	0.13986	300	300	
	0.134965	0.13986	300	300	
	0.135664	0.13986	300	300	
	0.136783	0.146853	300	300	
	0.139161	0.167832	300	300	
	0.141259	0.167832	300	300	
	0.141678	0.167832	300	300	
	0.141818	0.167832	300	300	
	0.142238	0.167832	300	300	
	0.142657	0.167832	300	300	
	0.143636	0.167832	300	300	
	0.143776	0.167832	300	300	
	0.144336	0.167832	300	300	
	0.145455	0.167832	300	300	
	0.146154	0.167832	300	300	
	0.146853	0.167832	300	300	
	0.148112	0.167832	300	300	
	0.148392	0.167832	300	300	
	0.148392	0.167832	300	300	
	0.148811	0.167832	300	300	
	0.148811	0.167832	300	300	
	0.148811	0.167832	300	300	
	0.148951	0.167832	300	300	
	0.14979	0.167832	300	300	
	0.151049	0.174825	300	300	
	0.152028	0.174825	300	300	
	0.152308	0.174825	300	300	
	0.152587	0.174825	300	300	
	0.153287	0.174825	300	300	
	0.154266	0.174825	300	300	
	0.154825	0.174825	300	300	
	0.155944	0.174825	300	300	
	0.157483	0.174825	300	300	
	0.158601	0.174825	300	300	
	0.16014	0.174825	300	300	
	0.160979	0.174825	300	300	
	0.162378	0.174825	300	300	
	0.163776	0.174825	300	300	
	0.165175	0.174825	300	300	

	0.635603	0.252	300	300	
	0.523701	0.252	300	300	
	0.46755	0.243852	300	300	
	0.423523	0.243852	300	300	
	0.38205	0.243852	300	300	
	0.349224	0.141185	300	300	
	0.331585	0.141185	300	300	
	0.298199	0.141185	300	300	
	0.267807	0.141185	300	300	
	0.234954	0.117037	300	300	
	0.218681	0.117037	300	300	
	0.196172	0.0414815	300	300	
	0.17749	0.0414815	300	300	
	0.157861	0.0414815	300	300	
	0.148175	0.0414815	300	300	
	0.131716	0.0414815	300	300	
	0.123748	0.0414815	300	300	
	0.111336	0.0414815	300	300	
	0.0951556	0.0847407	300	300	
	0.08248	0.0847407	300	300	
	0.0765393	0.0847407	300	300	
	0.0720207	0.0847407	300	300	
	0.0646874	0.0847407	300	300	
	0.0527052	0.0847407	300	300	
	0.0439911	0.0847407	300	300	
	0.0241748	0.0847407	300	300	
	0.0163644	0.0847407	300	300	
	0.00649185	0.0847407	300	300	
	0.00332148	0.0927407	300	300	
	0.0128059	0.0927407	300	300	
	0.02088	0.128	300	300	
	0.0258133	0.128	300	300	
	0.0320119	0.128	300	300	
	0.0425719	0.128	300	300	
	0.0548089	0.128	300	300	
	0.06128	0.128	300	300	
	0.0655407	0.136	300	300	
	0.0657007	0.136	300	300	
	0.069037	0.136	300	300	
	0.0728178	0.136	300	300	
	0.0751882	0.136	300	300	
	0.0833481	0.136	300	300	
	0.0881541	0.136	300	300	
	0.0937007	0.136	300	300	
	0.0979259	0.136	300	300	
	0.101304	0.136	300	300	
	0.105114	0.136	300	300	
	0.109019	0.136	300	300	
	0.114975	0.136	300	300	
	0.120255	0.144	300	300	
	0.123775	0.144	300	300	
	0.12784	0.144	300	300	
	0.1312	0.144	300	300	
	0.1328	0.144	300	300	
	0.13504	0.144	300	300	
	0.13856	0.144	300	300	
	0.13952	0.144	300	300	
	0.14096	0.144	300	300	
	0.14176	0.144	300	300	
	0.14352	0.152	300	300	
	0.14464	0.152	300	300	
	0.14512	0.152	300	300	
	0.1456	0.152	300	300	
