//3目标+新拥挤-data_fix

start:
	97.9	195	195.88	85	300	300	
	103.7	195	169.28	45	300	300	
	95.5	195	139.32	0	300	300	
	96.3	200	134.72	0	300	300	
	99.7	200	133.62	0	300	300	
	108.2	200	139.02	0	300	300	
	108.3	200	133.18	0	300	300	
	107.3	200	127.62	0	300	300	
	104.3	200	119.26	0	300	300	
	105.7	200	116.26	0	300	300	
	107.6	200	114.32	0	300	300	
	108.5	200	110.14	0	300	300	
	113.9	200	114.62	0	300	300	
	111.1	200	107.04	0	300	300	
	111.7	200	107.54	0	300	300	
	112.9	200	103.62	0	300	300	
	112.5	200	99.6	0	300	300	
	117.9	200	107.84	0	300	300	
	114.1	200	101.02	0	300	300	
	109.9	200	93.44	0	300	300	
	117	200	101.42	0	300	300	
	126.6	200	108.48	0	300	300	
	122	200	101.28	0	300	300	
	126.7	200	109.86	0	300	300	
	129.7	200	111.24	0	300	300	
	131.7	200	113.06	0	300	300	
	131.9	200	116.48	0	300	300	
	133.3	200	117.38	0	300	300	
	133.3	200	116.42	0	300	300	
	131.5	200	111.92	0	300	300	
	134.6	200	117.62	0	300	300	
	135.5	200	116.98	0	300	300	
	135.3	200	113.96	0	300	300	
	139.8	200	118.14	0	300	300	
	135.9	200	104.82	0	300	300	
	133.7	210	98.3	0	300	300	
	136.1	210	98.1	0	300	300	
	139.9	210	100.82	0	300	300	
	141.4	210	101.26	0	300	300	
	145.7	210	106.46	0	300	300	
	145.6	210	107.16	0	300	300	
	146.2	210	104.3	0	300	300	
	145.2	210	99.46	0	300	300	
	146	210	103.26	0	300	300	
	146	210	99.92	0	300	300	
	146.5	210	101.02	0	300	300	
	144.9	210	95.14	0	300	300	
	147.1	215	97.22	0	300	300	
	147.6	215	97.7	0	300	300	
	149.1	215	101.08	0	300	300	
	150.7	215	100.34	0	300	300	
	155	215	104.64	0	300	300	
	152.9	215	99.16	0	300	300	
	151.7	215	94.36	0	300	300	
	152.2	215	94.56	0	300	300	
	151.5	215	89.42	0	300	300	
	150.9	215	87.72	0	300	300	
	154.1	215	90.64	0	300	300	
	158.5	215	96.7	0	300	300	
	161.2	215	103.5	0	300	300	
	162.7	215	106.98	0	300	300	
	162.1	215	103.8	0	300	300	
	159.6	215	93.62	0	300	300	
	160.7	215	95.36	0	300	300	
	160.1	215	91.24	0	300	300	
	157.9	215	81.74	0	300	300	
	159.6	215	86.62	0	300	300	
	160	215	83.96	0	300	300	
	159.2	215	78.02	0	300	300	
	159.5	215	74.64	0	300	300	
	158.2	215	70.88	0	300	300	
	158.2	215	69.92	0	300	300	
	158.9	215	72.1	0	300	300	
	158.7	215	69.28	0	300	300	
	155.5	215	56.42	0	300	300	
	156.3	215	57.38	0	300	300	
	156.1	215	56.3	0	300	300	
	157.4	215	61.48	0	300	300	
	158	215	59.52	0	300	300	
	158.3	215	59.42	0	300	300	
	158.1	215	58.7	0	300	300	
	159.5	215	62.72	0	300	300	
	160.4	215	63.94	0	300	300	
	164.3	215	73.44	0	300	300	
	164.2	215	71.8	0	300	300	
	163.1	215	66.28	0	300	300	
	163	215	63.1	0	300	300	
	161.6	215	55.8	0	300	300	
	163	215	58.18	0	300	300	
	163.6	215	62	0	300	300	
	163.8	215	59.94	0	300	300	
	164.1	215	60.26	0	300	300	
	165.4	215	63.6	0	300	300	
	165.6	215	61.64	0	300	300	
	165.6	215	61.22	0	300	300	
	165.1	215	58.02	0	300	300	
	164.2	215	55.26	0	300	300	
	163.9	215	53.98	0	300	300	
	163.4	215	50.9	0	300	300	
	163.6	215	51.22	0	300	300	
	164.7	215	54.36	0	300	300	

	42.7	95	102.4	29	300	300	
	49.2	95	89.28	13	300	300	
	53.1	105	88.92	13	300	300	
	54.8	105	85.5	13	300	300	
	57.8	105	83.6	13	300	300	
	60.5	105	85	13	300	300	
	62.3	115	81.5	13	300	300	
	63.9	115	74.82	0	300	300	
	63	130	68.12	0	300	300	
	65.5	130	67.16	0	300	300	
	63.8	130	60.28	0	300	300	
	63.5	130	56.06	0	300	300	
	68.1	130	61.12	0	300	300	
	66.7	130	52.78	0	300	300	
	65.9	130	49.94	0	300	300	
	61.6	130	38.94	0	300	300	
	68.2	130	44.2	0	300	300	
	77.3	130	55.76	0	300	300	
	78.2	130	53	0	300	300	
	79.6	130	53.98	0	300	300	
	80.2	130	50.52	0	300	300	
	79.4	130	45.6	0	300	300	
	80.5	130	43.06	0	300	300	
	84.6	130	47.56	0	300	300	
	85.6	130	46.74	0	300	300	
	86.3	130	46.28	0	300	300	
	87.8	130	47.24	0	300	300	
	89	130	46.6	0	300	300	
	89.8	130	46.66	0	300	300	
	90.4	130	47.04	0	300	300	
	94.6	130	52.38	0	300	300	
	97.9	130	55.96	0	300	300	
	99.7	130	59.82	0	300	300	
	97.9	130	53.04	0	300	300	
	94.3	130	44.68	0	300	300	
	94.6	130	43.52	0	300	300	
	92.6	135	38.44	0	300	300	
	85.2	135	20.6	0	300	300	
	87.7	135	22.2	0	300	300	
	87	140	20.34	0	300	300	
	90	140	22.58	0	300	300	
	90.3	140	22.2	0	300	300	
	94.5	140	26.78	0	300	300	
	97.4	140	28.62	0	300	300	
	101.3	140	32.6	0	300	300	
	99.9	150	27.3	0	300	300	
	101.2	150	28.36	0	300	300	
	103.2	150	29.8	0	300	300	
	102.6	150	25.4	0	300	300	
	105.9	150	26.68	0	300	300	
	112	150	30.24	0	300	300	
	115	150	32.46	0	300	300	
	119.8	150	33.68	0	300	300	
	119.8	150	29.48	0	300	300	
	125.5	155	31.6	0	300	300	
	122.6	165	26.6	0	300	300	
	120.7	165	23.22	0	300	300	
	115.3	165	18.44	0	300	300	
	109.5	165	12.44	0	300	300	
	106.3	165	8.24	0	300	300	
	104.6	165	6.8	0	300	300	
	107.9	165	7.12	0	300	300	
	109.7	165	8.4	0	300	300	
	112.6	165	8.34	0	300	300	
	112.9	165	6.7	0	300	300	
	112.1	165	4.84	0	300	300	
	113.4	165	5.16	0	300	300	
	115.7	165	6.12	0	300	300	
	118.5	165	6.92	0	300	300	
	119.6	165	6.82	0	300	300	
	126.2	165	9.8	0	300	300	
	130.7	165	12.24	0	300	300	
	129.9	165	9.8	0	300	300	
	129.1	165	8.78	0	300	300	
	126.4	170	6.76	0	300	300	
	122.4	170	4	0	300	300	
	126.8	170	5.76	0	300	300	
	129.6	170	6.56	0	300	300	
	132.7	170	7.04	0	300	300	
	128.2	175	3.84	0	300	300	
	130.3	175	4.48	0	300	300	
	136	175	5.6	0	300	300	
	134.7	175	4.64	0	300	300	
	134.2	175	4.32	0	300	300	
	136.6	175	5.12	0	300	300	
	137.4	175	4.96	0	300	300	
	138.8	175	5.28	0	300	300	
	139.1	175	4.8	0	300	300	
	139.2	175	4.64	0	300	300	
	142.3	175	5.76	0	300	300	
	147.1	175	7.68	0	300	300	
	150.7	175	8.96	0	300	300	
	155.1	175	10.08	0	300	300	
	154.5	175	9.44	0	300	300	
	153.1	175	9.12	0	300	300	
	153.5	175	9.12	0	300	300	
	162.6	175	12.96	0	300	300	
	169.6	175	15.52	0	300	300	
	170.2	175	15.52	0	300	300	
	171	175	15.52	0	300	300	
	171.7	175	15.52	0	300	300	

	51.1	95	97.72	26	300	300	
	58	95	84.68	26	300	300	
	59.5	95	76.1	26	300	300	
	58.8	100	67.64	26	300	300	
	60.2	100	65.06	26	300	300	
	59.7	110	58.54	26	300	300	
	58.2	110	56.06	26	300	300	
	64.2	125	58.54	26	300	300	
	67.1	125	59.02	26	300	300	
	66.6	125	56.76	26	300	300	
	71.5	125	61.12	26	300	300	
	71.9	125	59.4	26	300	300	
	71.3	125	56.02	26	300	300	
	69.4	125	53.62	26	300	300	
	70.5	125	54.2	13	300	300	
	75.5	125	58.72	13	300	300	
	78.7	130	58.16	13	300	300	
	84.1	130	61.98	13	300	300	
	83.5	140	56.4	13	300	300	
	82.6	140	51.34	13	300	300	
	84.4	140	50.18	13	300	300	
	88.1	140	48.54	13	300	300	
	87.6	165	42.16	13	300	300	
	86.9	165	37.7	13	300	300	
	86.7	175	33.72	0	300	300	
	87.7	175	30.72	0	300	300	
	85.5	175	28.98	0	300	300	
	104.1	175	36	0	300	300	
	118.3	175	39.06	0	300	300	
	122.9	190	29.8	0	300	300	
	132.6	190	23.58	0	300	300	
	124.4	190	13.94	0	300	300	
	135.8	195	15.2	0	300	300	
	138.3	195	13.78	0	300	300	
	147.5	195	13.5	0	300	300	
	161.3	195	14.12	0	300	300	
	177	195	18.18	0	300	300	
	181.9	195	16.48	0	300	300	
	183.5	195	14.72	0	300	300	
	184	195	13.6	0	300	300	
	187.5	195	12.8	0	300	300	
	186	195	10.88	0	300	300	
	188.6	195	11.36	0	300	300	
	189.3	195	12.16	0	300	300	
	189.4	195	12.16	0	300	300	
	190.7	195	13.12	0	300	300	
	192.2	195	14.24	0	300	300	
	193.4	195	14.72	0	300	300	
	193.2	195	13.6	0	300	300	
	194.8	200	15.84	0	300	300	
	195	200	15.68	0	300	300	
	195	200	15.68	0	300	300	
	195	200	15.68	0	300	300	
	195	200	15.68	0	300	300	
	195	200	15.52	0	300	300	
	195	200	15.52	0	300	300	
	194.9	200	15.36	0	300	300	
	194.5	200	14.72	0	300	300	
	195.5	200	15.68	0	300	300	
	195.5	200	15.68	0	300	300	
	195.5	200	15.68	0	300	300	
	195.5	200	15.36	0	300	300	
	195.4	200	14.88	0	300	300	
	195.5	200	14.56	0	300	300	
	195.3	200	13.6	0	300	300	
	195.4	200	13.6	0	300	300	
	195.3	200	13.28	0	300	300	
	195.4	200	13.28	0	300	300	
	195.1	200	12.16	0	300	300	
	194.8	200	11.2	0	300	300	
	194.6	200	10.56	0	300	300	
	194.2	200	8.96	0	300	300	
	194.3	200	8.64	0	300	300	
	193.9	200	7.04	0	300	300	
	193.6	200	5.76	0	300	300	
	193.8	200	6.08	0	300	300	
	193.9	200	5.92	0	300	300	
	194.2	200	6.4	0	300	300	
	194.6	200	7.04	0	300	300	
	195.6	200	8.8	0	300	300	
	196.1	200	9.28	0	300	300	
	196.4	200	9.6	0	300	300	
	196.9	200	10.24	0	300	300	
	197.7	200	11.2	0	300	300	
	198.5	200	11.84	0	300	300	
	197.3	200	8.8	0	300	300	
	196.1	200	6.24	0	300	300	
	194.1	200	2.24	0	300	300	
	194.9	200	1.12	0	300	300	
	195.5	200	0.64	0	300	300	
	195.6	200	0.16	0	300	300	
	195.9	200	0.32	0	300	300	
	196.1	200	0.32	0	300	300	
	196.2	200	0.32	0	300	300	
	196.4	200	0.32	0	300	300	
	196.5	200	0.32	0	300	300	
	196.6	200	0.32	0	300	300	
	196.9	200	0.32	0	300	300	
	197.5	200	0.32	0	300	300	
	197.6	200	0.32	0	300	300	
	197.7	200	0.32	0	300	300	

	49.9	80	114.86	103	300	300	
	58.8	90	113.82	103	300	300	
	64.1	105	110.36	71	300	300	
	67.8	110	106.68	71	300	300	
	72.1	120	101.78	58	300	300	
	70.6	120	95.66	58	300	300	
	71.6	120	92.24	58	300	300	
	74.8	120	91.18	58	300	300	
	76.8	145	88.68	45	300	300	
	76.3	145	85.88	45	300	300	
	76.7	160	81.46	45	300	300	
	76.2	160	79.5	45	300	300	
	80.9	165	78.9	45	300	300	
	83.2	165	78.44	45	300	300	
	87.9	165	78.26	45	300	300	
	89.2	165	78.12	45	300	300	
	95.3	165	78.32	45	300	300	
	100.8	165	78.98	29	300	300	
	109.9	170	76.18	21	300	300	
