//3目标-all

start:
	147.4	205	69.18	8	300	300	
	148.1	205	67.96	8	300	300	
	147.5	205	66.84	8	300	300	
	147.4	205	66.2	8	300	300	
	149.5	205	68.1	8	300	300	
	150.6	205	68.78	8	300	300	
	149.8	205	67.5	8	300	300	
	146.5	205	63.86	8	300	300	
	146	205	62.8	8	300	300	
	145.5	205	63.26	8	300	300	
	146.8	205	63.1	8	300	300	
	145.7	205	62.3	8	300	300	
	151.5	205	67.6	8	300	300	
	152.8	205	68.7	8	300	300	
	152.9	205	68.7	8	300	300	
	152.3	205	67.38	8	300	300	
	155.2	205	69.46	8	300	300	
	156	205	70.36	8	300	300	
	154.8	205	67.08	8	300	300	
	155.9	205	68.2	8	300	300	
	155.8	205	66.94	8	300	300	
	157.9	205	69.42	8	300	300	
	157.5	205	68.68	8	300	300	
	157.8	205	69.58	8	300	300	
	158.4	205	70.54	8	300	300	
	157	205	69.16	8	300	300	
	155.6	205	67.4	8	300	300	
	143.7	205	53.64	8	300	300	
	136	205	46.64	8	300	300	
	135.8	205	46.48	8	300	300	
	135.5	205	46.32	8	300	300	
	137.8	205	47.96	8	300	300	
	140.1	205	50.5	8	300	300	
	138.4	205	48.12	8	300	300	
	140.7	205	50.66	8	300	300	
	142.2	205	51.36	8	300	300	
	142.9	205	51.2	8	300	300	
	141.4	205	49.82	8	300	300	
	139.3	205	48.18	8	300	300	
	137.3	205	45.74	8	300	300	
	131.6	205	40.4	8	300	300	
	132.1	205	40.98	8	300	300	
	130.9	205	40.3	8	300	300	
	130	205	39.72	8	300	300	
	122	205	32.98	8	300	300	
	115.8	205	27.82	8	300	300	
	113.8	205	25.86	8	300	300	
	105.8	205	17.76	8	300	300	
	112.3	205	27.36	8	300	300	
	116.2	205	28.8	8	300	300	
	120.8	210	33.84	8	300	300	
	123.6	210	34.52	8	300	300	
	125.2	210	34.94	8	300	300	
	132.5	210	44.5	8	300	300	

	86.9	155	117.76	61	300	300	
	92.5	155	103.46	61	300	300	
	93.1	155	94.76	29	300	300	
	97.3	155	87.72	16	300	300	
	96.3	155	79.14	16	300	300	
	100.8	155	77.36	16	300	300	
	103.4	155	73.92	16	300	300	
	105.6	155	71.5	16	300	300	
	106	155	68.42	16	300	300	
	110.6	170	72.64	16	300	300	
	110	170	68.46	16	300	300	
	112	170	68.34	16	300	300	
	111.3	170	63.28	16	300	300	
	105.5	170	52.14	16	300	300	
	103.7	170	48.84	16	300	300	
	101.5	170	44.86	16	300	300	
	104.5	170	46.72	0	300	300	
	101	170	41.66	0	300	300	
	95.3	170	35.36	0	300	300	
	99.3	170	36.78	0	300	300	
	99.4	170	36.26	0	300	300	
	100.3	170	36.52	0	300	300	
	100.3	170	36.2	0	300	300	
	102.1	170	37.04	0	300	300	
	105.5	170	38.98	0	300	300	
	104.6	170	38.34	0	300	300	
	108.2	170	41.62	0	300	300	
	106.3	170	38.2	0	300	300	
	109.9	170	39.52	0	300	300	
	113.2	170	40.42	0	300	300	
	118.6	170	44	0	300	300	
	119.7	170	42.72	0	300	300	
	118.5	170	40.5	0	300	300	
	120.7	170	41.72	0	300	300	
	118.8	170	40.12	0	300	300	
	114.5	170	35.2	0	300	300	
	107.5	170	26.78	0	300	300	
	104.4	170	23.28	0	300	300	
	102.6	170	20.42	0	300	300	
	102.1	170	20.16	0	300	300	
	104.9	170	23.38	0	300	300	
	107.9	170	23.9	0	300	300	
	115.3	170	32.46	0	300	300	
	121.2	170	36.46	0	300	300	
	127	170	42.12	0	300	300	
	129.7	170	40.7	0	300	300	
	131.5	170	42.24	0	300	300	
	131.9	175	42.42	0	300	300	
	137.8	180	46.8	0	300	300	
	138.1	180	46.66	0	300	300	
	139.8	180	45.64	0	300	300	
	144.9	180	49.8	0	300	300	
	148	180	52.28	0	300	300	
	146.9	180	48.9	0	300	300	
	146.6	180	47.8	0	300	300	
	147.2	190	47.6	0	300	300	
	147.9	190	48.66	0	300	300	
	144.5	190	45.6	0	300	300	
	142.9	190	42.8	0	300	300	
	142.9	190	42.26	0	300	300	
	145	190	43.64	0	300	300	
	145.5	190	44.6	0	300	300	
	144.1	190	41.34	0	300	300	
	143.8	190	40.64	0	300	300	
	145.2	190	41.44	0	300	300	
	146.2	190	41.56	0	300	300	
	147.8	190	41.98	0	300	300	
	148.4	190	42.08	0	300	300	
	148	200	39.92	0	300	300	
	149.3	200	38.86	0	300	300	
	148.4	200	37.88	0	300	300	
	147.5	200	36.1	0	300	300	
	148.4	200	35.46	0	300	300	
	148.6	200	35.46	0	300	300	
	145.5	200	30.96	0	300	300	
	147.2	200	31.82	0	300	300	
	143.8	200	28.7	0	300	300	
	144.8	205	28.6	0	300	300	
	145.7	205	30.14	0	300	300	
	148.2	205	29.76	0	300	300	
	147.6	210	27.8	0	300	300	
	146.8	210	26.9	0	300	300	
	144.2	210	24.14	0	300	300	
	145.6	210	25.3	0	300	300	
	154.7	210	33.3	0	300	300	
	153.3	210	30.22	0	300	300	
	152.2	210	28.94	0	300	300	
	153.7	215	29.64	0	300	300	
	154	215	28.16	0	300	300	
	150.9	215	25.3	0	300	300	
	152.4	215	28.16	0	300	300	
	151.5	215	26.44	0	300	300	
	153.3	215	26.54	0	300	300	
	151	215	23.36	0	300	300	
	149.7	215	21.86	0	300	300	
	149.2	215	21.54	0	300	300	
	150	215	22.18	0	300	300	
	152.3	215	23.66	0	300	300	
	151	215	22.76	0	300	300	
	150.9	215	22.34	0	300	300	
	153.7	215	23.88	0	300	300	

	67.1	115	128.6	74	300	300	
	75.7	135	115.4	58	300	300	
	80.1	135	108.52	37	300	300	
	82.5	135	106.84	37	300	300	
	87.3	135	108.74	37	300	300	
	85.6	135	100.54	37	300	300	
	87.3	135	96.84	32	300	300	
	87.2	135	93.68	29	300	300	
	83.2	135	85.9	29	300	300	
	83.9	135	82.96	29	300	300	
	83.3	135	78.1	29	300	300	
	83.3	135	77.74	29	300	300	
	82.2	135	71.72	29	300	300	
	81.5	135	68.5	29	300	300	
	85.2	135	71.78	29	300	300	
	84.2	135	69.9	29	300	300	
	87.6	135	70.92	13	300	300	
	89.3	135	71.56	13	300	300	
	93.2	135	73.28	13	300	300	
	94.6	135	75.7	13	300	300	
	95.1	135	72.1	13	300	300	
	96.8	140	73.42	13	300	300	
	99.7	140	75.42	13	300	300	
	101	140	75.32	0	300	300	
	101.8	140	77	0	300	300	
	101.9	140	75.36	0	300	300	
	100.2	140	70.5	0	300	300	
	100	140	68.74	0	300	300	
	99.3	140	66.26	0	300	300	
	99.6	140	65.42	0	300	300	
	99.2	140	64.54	0	300	300	
	99.8	145	65.44	0	300	300	
	98.7	145	63.16	0	300	300	
	99.6	145	64	0	300	300	
	99.3	145	64.68	0	300	300	
	99.6	145	62.72	0	300	300	
	99.1	145	62.08	0	300	300	
	99.4	145	62.18	0	300	300	
	99.4	145	63.18	0	300	300	
	98.3	145	59.18	0	300	300	
	100.5	145	60.98	0	300	300	
	97.9	145	55.38	0	300	300	
	98.9	145	56.82	0	300	300	
	98.7	145	56.02	0	300	300	
	100.4	145	59.78	0	300	300	
	101.6	145	59.62	0	300	300	
	103.1	145	62.16	0	300	300	
	103.9	145	61.96	0	300	300	
	107.6	145	67.26	0	300	300	
	107	145	65.46	0	300	300	
	107.2	145	65	0	300	300	
	108	145	65.78	0	300	300	
	108.3	145	66.32	0	300	300	
	108.5	145	65.9	0	300	300	
	106.4	145	61.34	0	300	300	
	106.1	145	60.74	0	300	300	
	104	145	57.76	0	300	300	
	102	145	54.56	0	300	300	
	102.3	145	54.56	0	300	300	
	101	145	51.38	0	300	300	
	101	145	51.38	0	300	300	
	98.7	145	46.2	0	300	300	
	100.2	145	48.38	0	300	300	
	101.1	145	49.02	0	300	300	
	98.8	145	45.46	0	300	300	
	99.1	145	45.46	0	300	300	
	100.8	145	46.56	0	300	300	
	103.3	145	50.52	0	300	300	
	104.4	145	51.16	0	300	300	
	105.7	145	54.6	0	300	300	
	105.8	145	52.98	0	300	300	
	105.9	145	52.98	0	300	300	
	106	145	52.72	0	300	300	
	104.3	145	50.54	0	300	300	
	103.7	145	48	0	300	300	
	104.2	145	48.32	0	300	300	
	104.2	145	48.32	0	300	300	
	106.4	145	51.66	0	300	300	
	107.5	145	52.14	0	300	300	
	108	145	56.14	0	300	300	
	110.5	145	58.78	0	300	300	
	109.3	145	55.82	0	300	300	
	111	145	57.22	0	300	300	
	110.3	145	54.04	0	300	300	
	110.3	145	53.98	0	300	300	
	109.5	145	53.74	0	300	300	
	107.1	150	45.44	0	300	300	
	106.2	150	42.6	0	300	300	
	105.9	150	41.38	0	300	300	
	108	155	43.18	0	300	300	
	107.7	155	42.44	0	300	300	
	107.6	155	42.42	0	300	300	
	107.5	155	40.56	0	300	300	
	107.4	155	40.24	0	300	300	
	110.3	155	44.18	0	300	300	
	114.5	155	51.74	0	300	300	
	116.6	155	54.42	0	300	300	
	116.7	155	52.94	0	300	300	
	115.9	155	50.46	0	300	300	
	114.6	155	46.7	0	300	300	
	113.1	155	41.46	0	300	300	

	58.5	90	125.88	82	300	300	
	65.9	95	117.74	82	300	300	
	68.6	95	111.04	61	300	300	
	72.8	95	109.62	45	300	300	
	73.5	95	102.94	45	300	300	
	74.6	95	100.38	45	300	300	
	73.5	95	96.78	45	300	300	
	74.7	100	93.56	45	300	300	
	76.6	100	92.48	45	300	300	
	73.7	100	86.72	45	300	300	
	77.9	100	85	32	300	300	
	76.7	100	80.78	32	300	300	
	77.9	120	78.82	32	300	300	
	79.1	120	78.18	32	300	300	
	78.8	120	76.66	32	300	300	
	78.8	120	73.5	29	300	300	
	82.9	120	72.36	29	300	300	
	85.7	120	69.48	29	300	300	
	86.5	120	68	29	300	300	
	87.8	125	65.04	29	300	300	
	88.8	125	63.34	29	300	300	
	87.1	125	59.84	16	300	300	
	88	125	59.04	16	300	300	
	90.8	125	62.82	16	300	300	
	89.1	125	57.24	16	300	300	
	91.7	125	56.88	13	300	300	
	91.4	125	53.3	13	300	300	
	91.8	125	52.44	13	300	300	
	89	125	47.96	13	300	300	
	88.3	125	47.22	13	300	300	
	87.4	125	45	13	300	300	
	88.6	125	45.38	13	300	300	
	88.7	125	45.64	13	300	300	
	88.2	125	44.32	13	300	300	
	88.3	125	43	13	300	300	
	86.1	130	39.64	13	300	300	
	84.9	130	38.94	13	300	300	
	84.7	130	38.1	13	300	300	
	85	130	37.36	13	300	300	
	84.3	130	36.1	13	300	300	
	79.5	130	33.16	13	300	300	
	76	130	30.06	13	300	300	
	71.8	130	27.64	13	300	300	
	70.6	130	25.46	13	300	300	
	72.2	130	26.1	13	300	300	
	72.5	130	26.1	13	300	300	
	72.6	130	26.1	13	300	300	
	74.3	130	27.64	13	300	300	
	77.5	130	27.28	13	300	300	
	77.7	130	27.28	13	300	300	
	75.3	130	24.68	13	300	300	
	69.9	130	21.14	13	300	300	
	75.9	130	23.82	13	300	300	
	76	130	23.82	13	300	300	
	81.3	130	24.64	0	300	300	
	87.6	130	26.68	0	300	300	
	89.7	130	27.38	0	300	300	
	94.8	130	26.4	0	300	300	
	93.4	130	24.12	0	300	300	
	92.4	130	20.42	0	300	300	
	90.3	130	19.82	0	300	300	
	91.5	130	19.08	0	300	300	
	95.3	130	19.78	0	300	300	
	101.6	130	22.2	0	300	300	
	112	135	25.8	0	300	300	
	116.5	135	26.46	0	300	300	
	117.1	135	21.96	0	300	300	
	117	135	20.74	0	300	300	
	116.6	135	19.24	0	300	300	
	116	135	16.96	0	300	300	
	114.7	135	11.8	0	300	300	
	115.1	135	11.62	0	300	300	
	115.2	135	10.72	0	300	300	
	115.4	135	10.66	0	300	300	
	116	135	11.3	0	300	300	
	116.6	135	11.3	0	300	300	
	117.9	135	13.42	0	300	300	
	118.3	135	13.78	0	300	300	
	117.2	135	7.9	0	300	300	
	116.5	135	4.62	0	300	300	
	116.7	135	5.26	0	300	300	
	116.8	135	5.36	0	300	300	
	115.8	135	2.02	0	300	300	
	115.8	135	2.02	0	300	300	
	115.8	135	2.02	0	300	300	
	115.8	135	2.02	0	300	300	
	115.8	135	2.02	0	300	300	
	116.1	135	2.66	0	300	300	
	116.1	135	2.66	0	300	300	
	116.1	135	2.34	0	300	300	
	116.1	135	2.34	0	300	300	
	116.1	135	2.34	0	300	300	
	116.5	135	3.14	0	300	300	
	116.9	135	4.04	0	300	300	
	117	135	4.2	0	300	300	
	117.4	135	5.1	0	300	300	
	116.6	135	3.4	0	300	300	
	117	135	4.3	0	300	300	
	117.5	135	5.52	0	300	300	
	117.6	135	5.68	0	300	300	
	118.1	135	7.06	0	300	300	

	36.9	75	99.74	87	300	300	
	46.9	80	98.38	71	300	300	
	53.8	80	96.98	71	300	300	
	59.3	80	95.46	66	300	300	
	61.6	80	92.36	55	300	300	
	64.5	90	89.46	45	300	300	
	65.5	90	81.34	29	300	300	
	65.5	90	76.64	29	300	300	
	69.6	90	77.68	13	300	300	
	72.1	90	74.48	13	300	300	
	72.1	90	70.74	13	300	300	
	72.9	90	67.34	13	300	300	
	73.9	95	66.12	13	300	300	
	72.3	95	57.1	13	300	300	
	71.3	95	53.32	13	300	300	
	71.8	95	53.58	13	300	300	
	71.5	95	49.24	13	300	300	
	72.4	95	48.46	13	300	300	
	71.7	95	43.86	13	300	300	
	71.3	95	39.92	13	300	300	
	71.9	95	36.42	13	300	300	
	72.6	95	36.1	13	300	300	
	72.7	95	34.44	13	300	300	
	72.8	95	33.38	13	300	300	
	75.1	95	37.56	13	300	300	
	75.5	95	37.88	13	300	300	
	75.1	95	35.5	13	300	300	
	75.3	120	32.6	13	300	300	
	76.5	120	34.24	13	300	300	
	77.3	120	35.98	13	300	300	
	76.9	120	34	13	300	300	
	77.9	120	34.84	13	300	300	
	79.3	120	36.68	13	300	300	
	79.2	120	33.7	13	300	300	
	80.4	120	34.52	13	300	300	
	79.9	120	31.82	13	300	300	
	81.8	120	38.78	13	300	300	
	81.6	120	34	13	300	300	
	82.4	120	34.84	13	300	300	
	80.9	120	28.14	13	300	300	
	82.2	120	27.96	13	300	300	
	81.9	120	26.3	13	300	300	
	82	120	24.3	13	300	300	
	80.9	120	21.34	13	300	300	
	80.9	120	21.34	13	300	300	
	82.1	120	24.82	13	300	300	
	82.3	120	24.2	13	300	300	
	83	120	24.72	13	300	300	
	83.1	120	24.72	13	300	300	
	84	120	25.84	13	300	300	
	86.5	125	27.9	13	300	300	
	86.4	125	27.32	13	300	300	
	86.9	125	27.38	13	300	300	
	87.2	125	27.12	13	300	300	
	87	125	25.76	13	300	300	
	86.6	125	25.12	13	300	300	
	89	125	27.4	13	300	300	
	89.2	125	26.14	13	300	300	
	88.9	125	24.02	13	300	300	
	87.5	125	21.8	13	300	300	
	87.9	125	22.28	13	300	300	
	86.2	125	20.16	13	300	300	
	86.7	125	20.9	13	300	300	
	85.8	125	19.14	13	300	300	
	86.3	125	19.72	13	300	300	
	85.6	125	18.5	13	300	300	
	86	125	18.98	13	300	300	
	86.4	125	19.14	13	300	300	
	86.5	125	18.5	13	300	300	
	87	125	18.76	13	300	300	
	88.4	125	19.66	13	300	300	
	89.9	125	21.4	13	300	300	
	89.3	125	18.66	13	300	300	
	89.7	125	18.92	13	300	300	
	90.1	125	19.02	13	300	300	
	91.7	125	20.7	13	300	300	
	92.1	125	21.14	13	300	300	
	93.4	125	22.3	13	300	300	
	94.6	125	23.2	13	300	300	
	96.7	125	26.48	13	300	300	
	97.2	125	24.68	13	300	300	
	98.3	125	25.12	13	300	300	
	99.4	125	26.4	13	300	300	
	99.1	130	24.58	13	300	300	
	99.1	130	22.98	13	300	300	
	99.5	130	23.14	13	300	300	
	100.1	130	23.46	13	300	300	
	101.3	130	24.26	13	300	300	
	102.8	130	25.48	13	300	300	
	102	130	22.68	13	300	300	
	100.7	130	19.66	13	300	300	
	100.4	130	18.7	13	300	300	
	100.6	130	18.38	13	300	300	
	100.9	130	18.22	13	300	300	
	100.5	130	16.52	13	300	300	
	101	130	16.68	13	300	300	
	101.3	130	16.68	13	300	300	
	101.5	130	16.68	13	300	300	
	102.1	130	16.52	13	300	300	
	100.6	130	13.38	13	300	300	
	100.6	130	13.38	13	300	300	

	25	70	54.48	42	300	300	
	30.7	70	53.96	42	300	300	
	33.8	70	53.44	42	300	300	
	36	70	52.92	42	300	300	
	38.8	70	51.52	42	300	300	
	39.2	70	49.18	42	300	300	
	39.6	70	47.26	42	300	300	
	39.8	70	44.66	29	300	300	
	41.2	70	43.1	29	300	300	
	41.9	70	42.58	29	300	300	
	45.6	70	43.46	29	300	300	
	48.1	70	42.94	29	300	300	
	49.7	70	43.46	29	300	300	
	52	70	43.88	29	300	300	
	52.7	70	42.16	29	300	300	
	52.1	70	40.34	16	300	300	
	51.7	70	39.56	16	300	300	
	53.6	70	39.86	0	300	300	
	53.6	70	37.72	0	300	300	
	50.4	70	34.8	0	300	300	
	49.7	70	34.22	0	300	300	
	43.8	70	29.3	0	300	300	
	43.9	75	27.96	0	300	300	
	47.1	75	29.08	0	300	300	
	49.2	75	30.18	0	300	300	
	50.9	75	32.06	0	300	300	
	51.1	75	30.9	0	300	300	
	47.7	75	26.44	0	300	300	
	46.8	75	25.02	0	300	300	
	48.4	75	25.04	0	300	300	
	50.5	75	25.88	0	300	300	
	45	75	18.96	0	300	300	
	42.5	75	16.06	0	300	300	
	36.9	75	9.08	0	300	300	
	41	75	12	0	300	300	
	42.6	75	12.78	0	300	300	
	44.7	75	13.94	0	300	300	
	50.2	75	19.64	0	300	300	
	52.1	75	20.28	0	300	300	
	52.8	75	19.96	0	300	300	
	50.7	75	17.44	0	300	300	
	52.1	75	17.94	0	300	300	
	52.4	75	17.74	0	300	300	
	51.8	75	16.44	0	300	300	
	52.2	75	16.44	0	300	300	
	52.6	80	15.88	0	300	300	
	53.9	80	16.52	0	300	300	
	53.5	80	15.98	0	300	300	
	51.9	80	12.98	0	300	300	
	50.8	80	10.84	0	300	300	
	50.1	80	9.8	0	300	300	
	48.6	80	8.06	0	300	300	
	48.3	80	6.7	0	300	300	
	49.5	80	7.44	0	300	300	
	51.4	80	9.08	0	300	300	
	54.6	80	12.08	0	300	300	
	54.2	80	10.46	0	300	300	
	54.6	80	11.04	0	300	300	
	53.7	80	9.44	0	300	300	
	56.3	80	12.18	0	300	300	
	55.4	80	11.06	0	300	300	
	55.2	80	10.74	0	300	300	
	56.1	80	11.58	0	300	300	
	57.9	80	12.94	0	300	300	
	59.3	80	14.36	0	300	300	
	61.5	80	16.62	0	300	300	
	62.8	80	16.78	0	300	300	
	63.9	80	17.36	0	300	300	
	65.2	80	18.1	0	300	300	
	67.9	80	20.84	0	300	300	
	66.8	85	18.26	0	300	300	
	68.4	85	19.94	0	300	300	
	70.7	85	23.1	0	300	300	
	71.7	85	23.36	0	300	300	
	71.9	85	23.04	0	300	300	
	73.1	85	25.14	0	300	300	
	74.6	85	27.72	0	300	300	
	74.8	85	26.78	0	300	300	
	74.8	85	26.36	0	300	300	
	74.9	90	26.3	0	300	300	
	74.4	90	25.34	0	300	300	
	72.8	90	21.3	0	300	300	
	73.2	90	20.52	0	300	300	
	73.3	90	19.78	0	300	300	
	71.9	90	16.92	0	300	300	
	70.2	90	13.3	0	300	300	
	69.3	90	9.9	0	300	300	
	69.4	90	9.32	0	300	300	
	70.9	90	10.38	0	300	300	
	73.9	90	13.22	0	300	300	
	73.7	90	11.54	0	300	300	
	74.6	90	11.86	0	300	300	
	73.7	90	9.44	0	300	300	
	74	90	9.24	0	300	300	
	75.6	90	10.82	0	300	300	
	77.4	90	12.14	0	300	300	
	78.6	90	12.56	0	300	300	
	77.4	90	10.82	0	300	300	
	77.8	90	11.4	0	300	300	
	78.2	90	11.98	0	300	300	
	77.4	90	10.82	0	300	300	

	16.5	45	41.22	29	300	300	
	23.3	45	39.92	29	300	300	
	24.9	45	38.52	29	300	300	
	28	45	37.58	29	300	300	
	29.5	45	36.02	29	300	300	
	30.3	50	34.2	29	300	300	
	32.8	50	34.2	29	300	300	
	35.8	50	35.14	29	300	300	
	37.1	50	32.9	29	300	300	
	40.4	60	33.36	0	300	300	
	41	60	30.44	0	300	300	
	42.8	60	29.74	0	300	300	
	41.9	60	26.18	0	300	300	
	42.5	60	23.22	0	300	300	
	46.4	60	24.76	0	300	300	
	46.3	60	22.7	0	300	300	
	46.5	60	19.54	0	300	300	
	48.5	60	19.4	0	300	300	
	47.3	60	17.24	0	300	300	
	46.6	60	15.6	0	300	300	
	47.2	60	13.6	0	300	300	
	49.9	60	15.66	0	300	300	
	50.4	60	15.86	0	300	300	
	52.6	65	19.02	0	300	300	
	53.1	65	18.06	0	300	300	
	53.3	65	17.1	0	300	300	
	53	65	14.2	0	300	300	
	52.9	65	13.68	0	300	300	
	54.1	65	15.68	0	300	300	
	55.3	65	17.68	0	300	300	
	56.1	65	18.78	0	300	300	
	55.2	70	15.12	0	300	300	
	55.5	70	14.56	0	300	300	
	54.9	70	12.12	0	300	300	
	54.4	70	10.32	0	300	300	
	54.2	70	8.3	0	300	300	
	53.8	70	7.26	0	300	300	
	53.1	70	5.76	0	300	300	
	53.4	70	5.56	0	300	300	
	54	70	5.62	0	300	300	
	54	70	5.36	0	300	300	
	53.1	70	2.88	0	300	300	
	53.4	70	2.62	0	300	300	
	54.3	70	3.72	0	300	300	
	55.6	70	4.88	0	300	300	
	56.6	70	6.18	0	300	300	
	57.7	70	6.12	0	300	300	
	60.1	70	6.96	0	300	300	
	60.8	70	5.9	0	300	300	
	61.8	70	4.2	0	300	300	
	63.2	70	4.2	0	300	300	
	64.4	70	3.3	0	300	300	
	64.8	75	1.42	0	300	300	
	66.5	75	0.26	0	300	300	
	67.6	75	0.26	0	300	300	
	69.1	75	0.52	0	300	300	
	71.3	80	0.84	0	300	300	
	72.5	80	0.96	0	300	300	
	73.6	80	0.64	0	300	300	
	74.9	80	0.64	0	300	300	
	75.6	80	0	0	300	300	
	76.2	80	0	0	300	300	
	76.8	80	0	0	300	300	
	78.1	80	0	0	300	300	
	79.4	85	0	0	300	300	
	80.3	85	0	0	300	300	
	80.3	85	0	0	300	300	
	80.4	85	0	0	300	300	
	80.5	85	0	0	300	300	
	80.8	85	0	0	300	300	
	81.3	85	0	0	300	300	
	81.7	85	0	0	300	300	
	82.4	85	0	0	300	300	
	83.4	85	0	0	300	300	
	85.1	90	0	0	300	300	
	85.2	90	0	0	300	300	
	85.3	90	0	0	300	300	
	85.6	90	0	0	300	300	
	85.9	90	0	0	300	300	
	86.3	90	0	0	300	300	
	86.7	90	0	0	300	300	
