//2目标+新拥挤-fix

start:
	0.603866	0.208333	300	300	
	0.426125	0.185185	300	300	
	0.351704	0.153935	300	300	
	0.31137	0.129167	300	300	
	0.27794	0.0340278	300	300	
	0.23456	0.0340278	300	300	
	0.223732	0.0340278	300	300	
	0.205074	0.0340278	300	300	
	0.179736	0.0340278	300	300	
	0.156014	0.0340278	300	300	
	0.138824	0.0340278	300	300	
	0.127347	0.0340278	300	300	
	0.11813	0.03125	300	300	
	0.112236	0.03125	300	300	
	0.105931	0.03125	300	300	
	0.0961111	0.03125	300	300	
	0.0856158	0.03125	300	300	
	0.0676806	0.03125	300	300	
	0.0486481	0.0439815	300	300	
	0.0358889	0.0439815	300	300	
	0.0232037	0.0439815	300	300	
	0.00411575	0.0439815	300	300	
	0.0120046	0.0439815	300	300	
	0.0272685	0.0439815	300	300	
	0.0341296	0.05	300	300	
	0.0376296	0.0625	300	300	
	0.0406296	0.0625	300	300	
	0.0430046	0.0625	300	300	
	0.0453796	0.075	300	300	
	0.0481297	0.075	300	300	
	0.0497593	0.075	300	300	
	0.0540093	0.0875	300	300	
	0.0566343	0.0875	300	300	
	0.061375	0.0875	300	300	

	0.454437	0.108225	300	300	
	0.314821	0.108225	300	300	
	0.250174	0.108225	300	300	
	0.222353	0.108225	300	300	
	0.190354	0.108225	300	300	
	0.158284	0.0405964	300	300	
	0.13051	0.0405964	300	300	
	0.119249	0.0377585	300	300	
	0.113097	0.0267917	300	300	
	0.105979	0.0202982	300	300	
	0.0979923	0.038961	300	300	
	0.0923973	0.038961	300	300	
	0.0852121	0.038961	300	300	
	0.0760847	0.038961	300	300	
	0.0632718	0.0454545	300	300	
	0.0450399	0.0584416	300	300	
	0.0294122	0.0584416	300	300	
	0.014151	0.0584416	300	300	
	0.00191919	0.0584416	300	300	
	0.0161174	0.0584416	300	300	
	0.0249331	0.0584416	300	300	
	0.0381164	0.0584416	300	300	
	0.0435065	0.0584416	300	300	
	0.0444156	0.0584416	300	300	
	0.0457143	0.0584416	300	300	
	0.0472727	0.0584416	300	300	
	0.0481818	0.0649351	300	300	
	0.0488311	0.0649351	300	300	
	0.048961	0.0649351	300	300	
	0.0490909	0.0649351	300	300	
	0.0498701	0.0649351	300	300	
	0.0511688	0.0649351	300	300	

	0.499288	0.11028	300	300	
	0.368329	0.11028	300	300	
	0.29938	0.08065	300	300	
	0.235373	0.0782313	300	300	
	0.202281	0.0442177	300	300	
	0.182343	0.0116402	300	300	
	0.154324	0.0111867	300	300	
	0.135309	0.0111867	300	300	
	0.11535	0.0111867	300	300	
	0.103695	0.0408163	300	300	
	0.0913545	0.0408163	300	300	
	0.0796206	0.047619	300	300	
	0.0662721	0.0544218	300	300	
	0.055155	0.0544218	300	300	
	0.0304686	0.0680272	300	300	
	0.0114255	0.0680272	300	300	
	0.0105775	0.0680272	300	300	
	0.0253243	0.0680272	300	300	
	0.0408375	0.0680272	300	300	
	0.0453061	0.0680272	300	300	
	0.0457143	0.0680272	300	300	
	0.0467544	0.0680272	300	300	
	0.0478428	0.0680272	300	300	
